Tavg,Tmed,Tmax,Tmin,Load
80,80,85,76,1847042
79,79,83,75,1795056
78,79,84,74,1629059
78,78,82,74,1429762
77,78,81,74,1238556
77,77,82,72,1084888
76,77,81,72,999699
75,76,81,71,943247
75,75,81,71,916093
74,75,81,71,908829
74,74,81,71,972854
73,74,81,66,1141291
74,74,81,68,1166634
77,79,84,70,1169642
80,81,86,75,1287426
82,83,86,79,1432475
84,84,87,81,1579811
85,86,89,83,1721495
85,86,89,81,1832177
86,87,90,82,1905365
86,86,91,80,1953758
86,86,92,81,1934223
84,85,92,81,1940949
82,82,90,79,1932094
80,80,86,77,1883344
78,79,83,75,1807068
77,78,82,73,1623042
77,78,82,72,1410820
76,76,81,72,1198017
75,75,82,71,1032677
74,74,81,70,938065
74,73,81,70,879391
73,73,80,69,845386
73,73,80,68,839615
72,72,81,67,904429
72,71,81,63,1070558
72,72,82,64,1097814
76,76,82,70,1098124
80,81,84,74,1211112
82,82,86,78,1362830
83,84,87,82,1507601
85,85,88,83,1647335
85,86,89,84,1766988
86,87,91,84,1851719
85,86,92,83,1913737
86,86,93,82,1960706
85,85,93,81,1972754
82,82,91,80,1894042
79,79,86,75,1830323
77,78,82,72,1741871
76,77,81,72,1565487
76,77,81,72,1355988
75,75,80,70,1151135
74,74,81,67,989463
73,73,80,67,890385
72,73,80,65,834302
71,72,81,64,800459
70,71,81,64,794263
70,71,81,62,861618
69,70,80,61,1019604
70,70,81,63,1056892
74,74,82,69,1060262
79,79,84,73,1163841
81,82,86,77,1320187
83,84,86,81,1475198
84,84,88,83,1630651
85,86,88,84,1767446
86,86,88,84,1875180
86,86,89,84,1946811
86,86,90,83,1989718
85,85,90,82,1976065
82,82,88,79,1872804
79,80,84,74,1778211
77,78,81,73,1670896
76,76,81,73,1519848
75,75,80,72,1353587
74,73,79,71,1190006
73,73,80,68,1037773
72,72,78,66,940909
72,72,79,66,870756
71,71,77,65,827458
70,71,76,63,807903
70,70,77,62,814737
70,71,79,62,857712
70,71,79,61,927086
74,75,81,60,1051129
79,80,84,66,1241374
82,83,86,71,1437011
84,86,87,76,1633101
86,87,90,79,1806369
87,88,90,82,1935204
88,89,91,84,2003546
88,89,91,84,2047161
88,88,91,84,2072689
86,87,91,82,2040356
83,84,89,79,1936437
80,81,84,76,1854773
78,79,81,76,1757161
77,78,81,74,1587095
76,77,80,73,1419742
74,75,80,70,1249242
74,75,80,69,1087954
73,74,78,68,983447
72,73,77,67,916014
72,72,76,66,867445
71,72,76,65,842352
71,71,77,67,835540
70,71,77,65,861685
71,71,79,68,924869
74,75,81,68,1074939
80,80,82,73,1291629
83,84,88,77,1493385
85,86,90,80,1710593
87,87,91,83,1901983
88,88,91,84,2037851
88,89,92,84,2116847
87,88,92,73,2149589
86,88,92,75,2085512
84,85,92,73,2018837
81,83,89,73,1949182
79,79,85,72,1891081
77,77,81,73,1788520
76,76,81,72,1597717
75,76,79,70,1388453
74,74,79,70,1189452
74,74,79,70,1032948
72,73,78,69,939980
72,73,77,68,880499
71,72,76,68,840913
71,72,76,68,837068
71,71,75,68,904040
70,70,77,64,1066266
70,70,79,64,1105775
74,74,81,69,1098063
78,79,82,74,1202838
81,82,84,79,1363056
84,85,86,81,1542764
85,86,88,82,1715320
87,87,89,82,1856971
88,88,91,86,1969385
88,88,92,84,2048013
88,88,94,84,2045521
85,86,93,81,2041805
82,83,91,75,2009380
79,80,86,74,1968099
78,79,83,73,1859519
77,78,82,72,1662327
75,75,81,72,1440735
75,75,79,71,1229531
74,74,80,70,1065534
73,73,78,70,961009
72,73,76,68,902492
72,72,75,69,864110
71,72,74,66,855216
71,71,77,68,924630
71,71,79,68,1087389
71,71,79,66,1115467
74,74,82,67,1097268
78,78,84,72,1194647
81,82,86,76,1355825
84,85,88,80,1535280
86,86,90,81,1711381
87,87,90,85,1853084
87,87,90,83,1941410
86,87,91,77,1984564
86,87,92,77,2012109
85,85,92,79,1994733
82,82,89,77,1927972
79,80,85,75,1895267
78,79,83,74,1815620
77,78,83,73,1630608
76,77,81,72,1416350
75,75,79,71,1210816
74,74,79,70,1048766
73,73,78,70,953743
72,73,78,69,894323
72,73,77,68,864755
71,72,75,67,866740
71,72,81,66,938379
71,72,81,66,1110285
71,72,81,65,1142240
73,74,84,64,1123221
76,75,84,67,1197764
79,79,86,68,1312844
80,82,87,70,1439753
82,84,88,73,1567685
83,84,90,77,1682025
84,85,91,78,1772946
84,85,90,78,1844551
84,84,90,78,1902292
83,83,89,78,1917775
80,81,87,75,1853379
78,79,86,73,1824981
77,77,82,72,1746727
76,76,82,72,1574673
75,75,82,71,1373778
74,75,80,70,1176381
73,75,79,70,1019511
73,74,78,68,937848
72,73,78,68,886266
72,73,77,67,862061
72,73,77,66,867317
72,72,81,66,943711
71,72,81,65,1126607
72,72,81,65,1171118
73,73,82,65,1137019
75,76,84,64,1188533
79,80,86,72,1301525
81,82,88,74,1444684
83,84,88,76,1586030
84,84,90,79,1705315
85,86,90,81,1789982
85,86,90,82,1872526
84,85,90,81,1939436
83,84,87,76,1946441
81,82,85,76,1878715
79,79,82,75,1855990
78,78,82,74,1771213
77,77,81,72,1604106
75,75,81,71,1410590
75,75,79,72,1222332
74,75,78,71,1065008
73,75,78,70,972424
73,74,77,70,918640
72,73,76,67,884791
72,73,77,67,880979
72,73,79,67,940822
72,73,77,67,1092091
72,73,79,67,1139714
74,73,81,67,1129264
76,77,84,66,1214541
80,82,86,73,1352809
83,84,89,76,1522940
85,86,91,77,1685098
86,88,92,80,1821821
87,88,91,81,1927758
87,88,92,82,1940971
87,87,92,83,1968634
85,85,92,83,1991255
82,83,89,79,1890543
79,80,84,73,1809755
78,79,84,73,1698952
77,79,84,72,1548181
76,77,82,71,1396739
76,77,81,70,1233624
75,76,80,69,1084056
74,75,79,69,983675
73,74,77,70,915978
73,74,76,69,878229
72,73,75,68,857353
72,73,77,67,863242
72,72,77,67,903935
72,73,79,66,968409
75,75,82,66,1104692
79,81,84,65,1288538
82,84,87,75,1486276
85,86,89,79,1689759
86,86,91,83,1864011
87,87,91,85,1961179
88,88,91,85,2029151
87,87,91,82,2057143
85,86,90,76,2055370
84,84,90,81,1977454
81,82,88,77,1847590
79,80,84,75,1786335
78,79,82,74,1671726
77,78,82,72,1510303
77,77,82,72,1373846
76,77,80,72,1223927
75,76,78,72,1078787
74,75,79,71,985619
74,74,77,70,925656
73,73,78,70,888025
73,74,77,69,865693
72,73,79,69,861132
72,73,77,64,890483
72,73,81,66,952624
75,75,84,71,1096800
79,80,84,70,1306542
81,82,87,71,1488918
84,85,88,74,1662984
85,86,88,77,1811793
84,87,89,73,1878053
84,84,90,76,1844971
82,84,91,70,1732355
79,80,90,70,1638038
78,79,89,71,1570124
76,76,87,71,1513060
75,74,83,70,1522795
74,74,82,70,1470705
74,73,80,70,1330919
73,73,81,70,1171978
72,72,77,70,1017488
72,73,76,70,891175
72,72,75,68,817202
71,72,75,68,773859
71,72,74,68,751471
71,71,75,68,758559
70,71,79,68,832671
70,71,77,67,1000147
70,71,79,66,1052840
73,73,82,69,1061266
75,75,84,68,1147903
79,79,86,74,1270404
81,82,86,75,1410798
83,83,88,75,1551837
83,84,89,75,1667360
83,84,90,74,1744124
82,83,91,73,1780893
81,81,92,73,1771594
79,79,92,71,1712268
77,78,89,72,1664865
75,75,84,71,1665491
74,74,81,69,1572489
73,73,81,69,1417656
73,74,81,70,1235530
72,73,76,68,1058326
71,72,75,68,918956
71,72,76,67,852789
71,72,75,66,811301
70,71,73,64,791529
70,71,74,63,795967
69,70,77,62,873150
69,70,75,61,1043081
69,70,75,60,1093083
70,71,77,60,1060507
72,72,81,60,1089933
75,75,84,61,1160198
77,78,86,61,1252333
77,81,87,62,1334345
77,80,88,63,1353972
77,76,91,63,1308610
76,73,90,64,1254241
74,72,88,64,1261972
73,72,87,64,1290983
72,72,85,63,1306173
71,72,80,63,1360414
70,71,79,62,1330161
70,71,77,61,1213457
69,71,75,61,1055608
69,70,76,61,909873
69,70,78,60,791646
68,70,78,60,735631
68,70,79,58,712930
67,69,76,58,701823
67,69,77,58,712561
66,68,78,57,796630
66,66,76,57,971331
65,65,77,57,1001656
66,66,80,58,957556
67,66,82,59,968448
68,69,81,59,993041
70,69,82,61,1007983
71,70,83,63,1024233
72,71,84,63,1043746
73,71,85,62,1066627
74,72,86,63,1114296
73,72,87,63,1169052
72,70,87,63,1201991
69,68,84,62,1186129
66,66,78,58,1232034
64,63,74,56,1196680
63,63,72,54,1079638
61,61,72,53,931038
60,61,69,52,782553
60,62,70,51,676196
59,60,66,50,627055
58,60,65,49,605832
57,59,65,48,604273
57,59,65,47,627098
57,58,68,47,727667
56,57,66,46,922611
55,57,68,45,961268
59,60,70,46,923358
64,63,73,45,921732
68,69,76,56,923717
71,71,79,61,935962
73,73,80,65,956342
75,75,82,68,984348
76,75,84,70,1022507
76,76,86,72,1076616
76,76,87,72,1129304
75,74,87,71,1155128
70,70,83,63,1140977
65,66,76,55,1193323
63,64,73,55,1154485
61,61,72,53,1049992
60,61,72,52,915604
59,61,67,50,781913
58,60,66,50,680556
57,60,64,49,636193
56,58,63,48,616391
56,58,63,47,617344
56,57,64,46,642767
55,56,68,46,736991
55,55,66,44,906177
55,55,68,45,965814
59,60,70,45,956461
64,65,75,44,957313
69,68,81,55,952880
72,72,82,61,946626
74,74,83,65,954331
75,75,82,69,974772
76,76,82,70,1010263
76,75,83,70,1058245
76,75,83,71,1102143
75,74,83,70,1120896
71,70,80,66,1094686
67,67,75,56,1128189
64,64,75,53,1087528
63,61,74,52,1005571
61,61,75,50,908972
60,59,73,49,804097
59,59,72,49,709843
58,58,72,49,657386
58,58,72,48,633396
58,60,72,48,626437
58,59,74,48,636694
57,59,68,47,670563
56,58,68,47,741856
57,58,70,47,835393
62,62,75,49,934784
67,68,81,48,986832
73,74,82,58,1002034
77,77,84,64,1020502
79,80,84,68,1062529
80,81,85,71,1122571
80,81,86,73,1189811
81,81,86,75,1249562
80,80,87,76,1282799
79,79,87,75,1280959
74,74,84,68,1229196
71,73,79,63,1242494
69,70,79,61,1175685
68,67,77,59,1066120
66,67,77,58,962177
65,67,79,56,840243
64,65,78,55,733579
63,65,77,54,669864
63,65,76,54,631713
62,65,75,53,614376
62,64,74,53,613646
61,64,73,52,631882
61,63,73,52,679288
61,64,75,51,759260
66,66,77,57,879377
71,72,79,56,981059
76,77,81,66,1040768
79,79,84,71,1113658
81,81,86,75,1211820
81,82,85,78,1304776
82,81,87,80,1379701
82,82,86,79,1419520
81,81,87,79,1445829
79,80,87,75,1433767
76,77,85,68,1400285
74,75,81,66,1442497
72,74,79,66,1373955
72,72,79,64,1222698
71,71,77,63,1053903
70,72,77,62,891899
69,70,77,62,769437
69,70,76,61,708500
69,71,76,61,675841
69,70,75,61,662667
68,70,74,60,675041
68,70,75,60,763777
67,68,75,60,937738
67,68,75,60,984681
70,70,77,63,975942
75,75,82,63,1037676
79,80,85,72,1140451
82,82,88,76,1259747
83,83,89,79,1374795
83,83,88,81,1475325
83,84,89,80,1541984
83,83,90,80,1574162
82,82,88,78,1608055
81,81,88,67,1635935
78,78,85,67,1608690
75,76,81,66,1640223
73,74,78,65,1548029
73,74,78,66,1386458
72,72,77,65,1187729
71,72,76,64,999436
70,71,75,63,855295
69,71,74,63,776009
68,69,74,62,733559
68,68,74,63,710905
68,68,74,63,720123
67,69,75,62,801966
67,68,75,61,979314
67,68,75,61,1019186
70,69,78,65,992391
73,72,80,64,1046218
77,77,83,72,1160298
81,81,87,76,1295564
82,82,88,78,1437506
83,84,87,80,1557896
84,85,91,80,1645122
84,84,90,80,1711580
84,85,89,79,1752230
81,83,89,73,1752361
78,79,86,72,1679970
76,77,81,70,1674419
74,75,79,69,1575857
73,74,79,68,1408643
73,73,81,68,1213702
72,73,76,67,1031016
71,72,76,67,889035
70,72,75,66,814635
70,71,76,65,772194
70,70,76,65,754270
70,70,76,65,763509
70,70,76,65,845769
69,70,76,64,1026680
69,69,76,64,1075482
71,71,79,64,1039144
73,73,82,63,1084564
76,75,85,66,1163800
78,79,86,67,1258970
80,81,87,69,1352443
81,81,89,71,1435266
81,81,88,73,1504740
81,82,89,72,1558600
80,81,90,72,1570757
78,79,90,70,1556333
76,76,87,68,1521862
74,75,82,67,1547476
73,73,80,66,1464656
72,72,81,65,1325503
72,72,81,65,1159285
71,72,77,64,988295
70,72,75,64,854345
70,71,74,63,782414
69,71,73,63,743924
69,70,73,63,731662
69,70,74,63,741371
69,70,75,63,824316
69,70,75,63,1005121
69,70,75,64,1055226
71,71,79,64,1029547
73,72,82,63,1047612
75,75,84,65,1109868
77,78,87,66,1202195
79,81,88,67,1319215
80,83,87,68,1422621
80,82,87,69,1491351
79,82,88,68,1522763
80,81,89,68,1548217
78,81,89,68,1544947
76,76,86,69,1515604
74,73,81,68,1552899
73,73,80,68,1474526
72,72,80,68,1340691
71,72,76,68,1167224
71,70,75,68,994431
70,70,74,67,855527
70,70,74,66,779298
69,70,75,65,738299
69,69,76,65,713548
69,69,73,65,725816
68,69,75,64,810606
68,69,75,64,981362
68,69,75,64,1036657
70,69,78,63,1016742
71,71,82,63,1057746
74,73,85,65,1123203
76,76,86,66,1193850
78,79,87,67,1287313
79,81,88,68,1376180
80,81,87,70,1452692
80,81,88,71,1514841
80,81,89,72,1553358
78,79,89,71,1543383
76,77,86,70,1483468
74,75,82,70,1471745
73,74,79,69,1378273
72,72,78,68,1261453
71,72,77,68,1140547
71,71,76,65,1004503
70,71,75,67,871737
70,71,76,66,784501
70,70,74,65,738133
69,70,73,65,715120
69,70,73,64,710612
69,69,75,64,731578
68,69,75,64,789599
68,69,75,63,869230
70,70,77,63,972274
72,72,80,63,1099755
75,73,83,68,1207012
77,77,86,70,1307378
80,82,87,70,1425432
81,81,88,73,1535203
81,82,88,74,1604319
82,82,89,75,1644297
81,82,90,74,1643448
79,80,90,72,1581054
77,77,88,71,1509777
75,75,84,70,1499888
74,75,82,69,1398658
74,74,81,69,1283468
73,73,80,68,1161615
72,73,79,67,1027081
70,70,78,66,899940
69,69,76,66,775350
69,69,75,66,716170
69,68,74,65,698023
69,69,74,64,696421
69,69,77,65,714044
68,69,77,63,773033
71,71,79,66,907497
75,76,82,67,1105018
78,80,84,71,1267372
80,81,86,73,1389386
81,81,88,76,1508428
83,83,88,78,1620245
84,84,90,79,1699154
83,84,90,79,1728150
83,82,90,77,1730578
81,81,90,76,1702317
78,79,87,73,1656824
77,77,82,70,1687606
75,75,80,70,1591269
74,74,80,70,1454898
74,75,79,68,1291856
72,73,79,66,1119441
72,73,78,67,961800
71,71,77,66,843453
70,70,77,66,779135
69,70,77,64,742792
69,69,77,64,723787
69,69,77,64,736007
69,68,76,63,833333
69,68,77,61,1012321
72,73,81,64,1060151
76,78,82,67,1129363
80,82,85,73,1254284
82,83,87,76,1407609
84,84,88,78,1563237
85,86,88,80,1685033
85,86,91,81,1760643
85,86,89,80,1803102
84,84,90,77,1808408
83,83,90,80,1792927
80,80,87,76,1757667
78,79,82,73,1807843
76,77,82,72,1715653
75,76,82,71,1554836
74,74,82,70,1386150
73,73,81,66,1186320
73,74,77,67,1009173
72,72,77,68,881731
71,72,77,67,817633
71,72,77,68,781446
71,71,77,69,767172
71,71,77,68,783283
71,71,77,67,876355
71,70,77,67,1064723
73,72,79,67,1102462
75,74,81,66,1149584
79,79,84,73,1264790
82,82,88,77,1409692
83,84,88,80,1559408
84,86,89,81,1670891
85,86,89,75,1722991
85,86,89,77,1736617
85,86,90,78,1715854
83,84,90,77,1699169
80,81,87,71,1679555
78,79,83,69,1789640
77,78,82,69,1709324
76,77,81,69,1565770
75,76,81,68,1407259
75,75,81,68,1220386
74,75,80,68,1056673
74,74,80,68,940869
73,74,80,69,877987
73,74,80,68,848229
73,74,80,67,842610
73,74,80,67,865711
73,74,80,66,970027
73,74,80,65,1161377
74,75,82,65,1195781
76,79,83,64,1232805
78,79,85,71,1286858
80,81,88,74,1365445
81,79,89,75,1444855
82,82,89,75,1529867
82,82,89,75,1601563
83,83,89,79,1635331
83,83,90,80,1651269
81,81,90,78,1631989
78,78,87,71,1601894
75,75,82,66,1645747
73,74,80,65,1557004
72,73,80,65,1431161
71,71,79,65,1277627
70,72,77,61,1107611
70,71,78,62,940716
69,70,78,60,812131
68,70,76,59,748062
67,69,75,58,713592
66,68,74,56,701026
65,67,74,55,710959
64,66,73,54,801764
63,64,73,53,974922
64,66,77,53,994287
67,66,79,52,980637
70,70,82,61,1000512
72,72,83,65,1034378
74,73,84,68,1069622
75,75,86,69,1096793
76,74,88,70,1109029
75,73,89,70,1107662
74,73,90,69,1113695
73,72,90,66,1130259
70,70,86,62,1166257
68,68,81,57,1188805
67,68,78,57,1127657
66,68,77,55,1095120
66,67,76,54,1049296
66,67,76,54,929543
65,67,76,57,799044
65,67,76,55,705360
64,67,77,54,662222
64,66,77,53,643652
64,67,77,51,641195
63,66,77,50,662349
63,66,77,49,761039
63,65,77,49,942083
64,66,78,48,977982
66,68,80,47,968154
69,70,80,56,981864
72,73,89,61,1011920
73,73,84,66,1043180
75,75,84,69,1078965
75,75,85,71,1116556
75,75,85,70,1153414
75,75,84,70,1179770
74,74,81,71,1186342
69,71,77,61,1179306
67,69,77,57,1238439
65,67,77,54,1171596
64,66,77,57,1082549
63,63,77,53,999081
62,62,77,51,901465
62,63,74,52,801976
61,62,72,53,712196
60,62,70,52,664570
59,60,69,51,644045
58,59,68,50,635608
57,58,67,49,645885
56,56,70,47,687331
55,55,70,46,770889
57,59,72,47,880352
61,58,76,46,973470
65,66,81,56,1004297
68,70,81,58,1005665
71,72,81,61,1011947
73,73,82,63,1029612
74,73,83,66,1055164
75,73,84,67,1080130
75,75,83,67,1092260
73,73,83,66,1093353
67,67,80,56,1097082
64,65,75,52,1165708
62,63,73,48,1110350
61,62,72,50,1034344
59,61,70,49,967528
59,61,70,48,876329
58,58,68,48,795802
57,58,66,47,717250
56,57,65,48,674779
56,57,64,48,655822
56,57,64,48,649407
56,57,64,49,657426
56,55,66,48,685892
56,56,68,48,753117
59,60,70,47,867150
63,63,74,46,984685
66,68,78,55,1032523
69,72,80,56,1024947
71,75,81,59,1024727
72,76,82,60,1049732
73,73,83,62,1066858
73,74,84,62,1068849
73,73,85,63,1073589
71,72,85,62,1093763
68,70,81,60,1148594
67,67,78,59,1251522
65,65,76,59,1205783
65,64,75,59,1125780
64,63,73,59,1010360
63,63,73,57,879342
63,63,69,54,755356
63,63,70,57,669497
63,63,70,58,631242
62,63,70,58,615377
62,62,66,57,615456
62,63,66,57,642508
62,63,70,56,747032
62,63,72,56,934290
65,64,75,56,967292
70,70,79,55,955755
75,77,82,61,981010
77,79,83,64,1029227
79,80,84,66,1102162
81,82,86,67,1177191
81,82,87,68,1251017
81,83,87,69,1307530
80,82,86,69,1349500
79,80,86,69,1375365
76,77,82,66,1415084
73,74,79,65,1519388
71,73,79,64,1458390
70,70,77,64,1338740
69,70,75,63,1201427
68,69,75,63,1036191
68,68,73,62,887650
67,69,72,60,767847
67,68,72,62,709268
66,67,71,62,679255
65,66,70,62,667918
66,67,70,62,685382
65,66,72,61,780384
65,66,74,60,964680
68,69,75,61,990157
72,73,81,60,1007941
76,76,84,66,1071042
79,80,85,70,1163727
81,82,86,77,1257140
82,82,87,73,1344890
81,82,88,71,1392901
82,82,86,76,1397860
81,82,87,75,1402711
80,81,87,75,1428429
77,78,82,74,1476141
76,77,81,73,1594916
76,77,80,70,1563293
75,76,80,68,1470476
75,76,80,64,1359080
75,76,79,64,1219130
75,76,79,63,1071993
75,76,79,59,956612
75,76,79,72,901612
75,76,79,71,874807
75,76,79,66,869931
75,76,79,62,890834
75,77,79,59,985852
74,77,80,57,1166172
73,75,81,57,1191171
74,76,83,56,1191251
74,75,85,57,1221244
74,75,87,59,1213171
73,73,89,60,1183872
73,73,91,62,1145526
73,73,91,62,1114676
71,70,82,65,1084527
70,69,81,65,1081103
68,67,79,62,1089615
64,64,75,58,1134770
62,61,73,55,1246019
60,61,71,51,1214236
58,59,68,51,1143139
57,58,67,50,1046145
56,57,66,49,922603
55,56,63,47,807006
54,54,61,45,721815
52,53,60,45,691318
51,51,60,45,686157
50,51,59,43,702125
49,49,57,41,750539
48,48,57,40,907866
47,48,57,39,1163714
49,50,59,40,1201378
52,53,63,38,1121193
56,57,65,47,1056052
60,59,70,53,1003340
63,62,76,57,964063
65,64,80,60,941531
66,66,83,62,922366
67,67,86,63,913485
67,66,86,63,927358
66,65,87,61,969380
61,62,83,53,1074256
57,59,76,48,1243764
56,57,73,45,1257591
54,56,71,45,1214621
53,54,70,44,1146501
52,54,69,44,1042517
53,55,68,42,930349
52,55,64,42,850896
51,54,64,40,823031
51,54,63,40,819709
51,54,61,41,831063
51,53,66,40,877727
51,52,72,39,1016907
51,52,72,38,1238087
55,57,73,39,1249080
62,63,77,38,1139697
68,69,78,48,1047277
72,73,79,53,996094
74,76,80,58,976167
75,76,86,62,977967
75,76,82,65,991218
75,76,82,67,1006533
75,76,81,68,1028297
74,75,81,68,1048296
69,70,76,63,1085942
66,68,74,57,1175233
64,66,74,54,1124336
64,66,75,54,1055300
62,63,75,53,985948
61,61,75,52,903047
60,61,73,47,808842
59,60,68,48,731789
58,59,67,47,687682
58,59,67,46,666391
58,60,67,45,661801
58,59,67,44,679370
58,59,68,43,723243
57,59,68,43,802108
61,62,75,42,903368
69,71,79,41,984339
74,75,81,51,1019243
77,78,83,56,1044841
79,80,83,61,1080288
79,81,87,65,1128384
80,81,85,68,1170662
79,81,85,70,1203261
78,79,85,71,1217607
76,78,82,71,1214082
74,74,80,69,1227735
72,73,79,66,1285716
71,72,77,65,1225346
71,72,77,64,1139703
70,71,77,63,1055380
70,71,77,63,957436
69,70,74,59,855374
69,70,74,61,757937
69,69,73,65,699879
69,70,74,64,671313
69,70,74,64,658468
69,70,74,63,659232
69,70,74,62,683343
69,70,73,62,737095
70,71,73,61,832966
73,75,78,60,978929
76,77,81,69,1108065
79,81,84,70,1207165
81,82,87,69,1300322
82,84,88,71,1390410
83,84,88,74,1457158
83,83,87,79,1495809
82,82,87,78,1501660
80,81,87,77,1491239
77,77,83,73,1477533
75,76,79,72,1536655
74,75,79,69,1447341
73,74,79,67,1338874
72,73,79,67,1207667
72,72,77,68,1072585
72,73,76,68,934958
72,72,76,67,823046
71,72,76,66,759586
71,71,76,65,726961
70,71,76,64,715398
70,71,76,63,727464
70,71,76,62,791010
70,70,75,62,899498
71,73,77,61,975215
74,77,79,60,1083673
77,79,83,69,1211640
80,81,85,73,1341849
82,83,86,76,1457753
83,84,87,79,1554153
84,84,88,80,1632876
84,84,88,81,1680097
83,83,88,79,1685276
81,82,88,78,1674662
78,79,84,76,1661957
76,77,81,73,1727420
75,76,79,70,1632786
74,75,79,70,1491337
74,74,79,70,1349576
73,74,79,69,1171285
